"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSG00000253295.2",1.67288259014599,-1.87705521600456,0.225844962941928,-8.31125561337942,9.46946995170024e-17,6.24404579490897e-16,"LOC101928093"
"ENSG00000093072.18",4756.45048680496,-1.05078365426995,0.126441029403512,-8.31046424746021,9.5328383823455e-17,6.28467675371878e-16,"ADA2"
"ENSG00000171747.9",1642.73881673092,3.28359602165914,0.395124446991788,8.31028311879519,9.54740091976439e-17,6.29312263891276e-16,"LGALS4"
"ENSG00000262814.8",271.564694904457,1.18607369192877,0.142749087343381,8.308800525468,9.66742730747461e-17,6.37106865659506e-16,"MRPL12"
"ENSG00000089169.15",13.8927363843974,-1.91513210701438,0.230505663977305,-8.30839500413727,9.70051546641705e-17,6.39170219527534e-16,"RPH3A"
"ENSG00000173531.15",219.413059705388,1.29771170586348,0.156279306945078,8.30379742034268,1.00835514244884e-16,6.63313809377279e-16,"MST1"
"ENSG00000104833.12",74.0929527601373,2.30325621211384,0.27767368161276,8.29483081988999,1.08739851317955e-16,7.13872256139986e-16,"TUBB4A"
"ENSG00000120051.15",69.9597013682757,-1.86474833343557,0.224813504602618,-8.29464554067477,1.08909462450005e-16,7.14855130768852e-16,"CFAP58"
"ENSG00000105655.19",2043.15777829897,1.14216427403844,0.137752156235788,8.29144388914987,1.11881909230688e-16,7.33963300832318e-16,"ISYNA1"
"ENSG00000224316.1",10.2699540561072,1.66366192530223,0.200657449010178,8.29105489733321,1.12248459446141e-16,7.36099132670165e-16,"GTF2IP5"
"ENSG00000231453.1",5.41560483332281,4.23841482544972,0.511244485661761,8.29038736713897,1.1288024023298e-16,7.4010712254945e-16,"LINC01305"
"ENSG00000229108.2",8.75640165744065,-1.56716907601336,0.189047769088332,-8.28980465398194,1.13434611778434e-16,7.43554194680533e-16,"LINC02587"
"ENSG00000222489.1",32.1289883253469,3.2214916482037,0.388650025227974,8.2889268984713,1.14274746971616e-16,7.48430852841812e-16,"SNORA79B"
"ENSG00000157343.9",22.5372142914411,1.43331317823754,0.17299826837881,8.28513020199163,1.17979942137963e-16,7.72416057036628e-16,"ARMC12"
"ENSG00000174672.16",95.4587938278239,1.98229112627378,0.239329705002776,8.28267901909958,1.20434716614637e-16,7.88056705147318e-16,"BRSK2"
"ENSG00000130700.7",50.5892548054431,-1.59091936033431,0.192211481095708,-8.27692160356509,1.26400380994624e-16,8.26189865224095e-16,"GATA5"
"ENSG00000173156.7",1135.1215183191,1.16523834605951,0.140843444313776,8.27328777520911,1.30314655863631e-16,8.51310106396409e-16,"RHOD"
"ENSG00000133477.17",428.81172468431,2.25237089034651,0.272280524327408,8.27224384083419,1.31461091492041e-16,8.58643340721509e-16,"FAM83F"
"ENSG00000218416.4",77.4712387809111,2.01364881249726,0.243466846317225,8.27073107881627,1.331400542597e-16,8.69293503461932e-16,"GPC1-AS1"
"ENSG00000225265.2",75.5951364234751,1.01888883560637,0.123195330574132,8.27051505002662,1.33381536014482e-16,8.70711952943373e-16,"TAF1A-AS1"
"ENSG00000104894.12",1632.17208491279,-1.13265741380063,0.136982881387953,-8.26860555365895,1.35534877924865e-16,8.84286937323478e-16,"CD37"
"ENSG00000070669.17",42.166129518478,1.28705053260406,0.155662995754776,8.26818555279263,1.36013092626887e-16,8.87245900160502e-16,"ASNS"
"ENSG00000170369.4",108.882521371867,2.23198111052595,0.269983421562404,8.26710431925557,1.37251857090259e-16,8.94839271502993e-16,"CST2"
"ENSG00000163794.6",46.1755012213447,1.39253951652453,0.168453005242581,8.26663504470696,1.37792958375246e-16,8.98204099133272e-16,"UCN"
"ENSG00000184270.6",9.63716891508263,4.24213618275841,0.513290230771735,8.26459559999872,1.40169095113557e-16,9.13361550132409e-16,"H2AC21"
"ENSG00000179240.13",269.909076895457,1.09519237608745,0.132631583660956,8.25740254212054,1.48876672027499e-16,9.69398119961587e-16,"GVQW3"
"ENSG00000172935.9",193.266319582937,-1.22879652546647,0.148816346658651,-8.25713406528546,1.49211799159812e-16,9.71404229717708e-16,"MRGPRF"
"ENSG00000171804.11",28.1822734522986,3.35559778822466,0.406714993562013,8.25048951069227,1.57747023727637e-16,1.02604101421687e-15,"WDR87"
"ENSG00000172382.10",127.011629727991,1.35519555456474,0.164358411086194,8.24536782516129,1.64652938354038e-16,1.06979748192777e-15,"PRSS27"
"ENSG00000147799.11",794.732466393077,1.00384659032834,0.12175061219496,8.24510507364741,1.65015151178909e-16,1.07195703884617e-15,"ARHGAP39"
"ENSG00000116667.15",2127.00627679598,-1.08888701867254,0.132069844619673,-8.24478155333832,1.65462215332314e-16,1.07466691917752e-15,"C1orf21"
"ENSG00000163235.16",1862.96918415365,1.43245327385762,0.173817964645551,8.24111176758212,1.70617751223857e-16,1.10715112903616e-15,"TGFA"
"ENSG00000243224.1",15.852725562822,1.14451341834734,0.138905946411569,8.2394846866831,1.72953943883936e-16,1.12170310537e-15,"TWF2-DT"
"ENSG00000160117.16",54.9406086762439,1.53509381983256,0.186318820861903,8.23907006673442,1.73554287383396e-16,1.12539352927007e-15,"ANKLE1"
"ENSG00000255587.9",29.0896639286027,-1.4629346971135,0.177563944849644,-8.23891752547102,1.73775674064344e-16,1.12662576130132e-15,"RAB44"
"ENSG00000165443.12",28.7324343136811,2.5513458026395,0.309701142822442,8.23808972543003,1.74981943285526e-16,1.13403701700017e-15,"PHYHIPL"
"ENSG00000137411.19",19.4459726455505,1.38850388409453,0.168555647749679,8.23765861679452,1.7561341947944e-16,1.13751400070241e-15,"VARS2"
"ENSG00000170454.6",14.4061025939427,4.67710534781038,0.568196714985799,8.23148959586519,1.84899585464625e-16,1.19615450229456e-15,"KRT75"
"ENSG00000137819.14",542.030016742812,-1.41809681137702,0.172311192209908,-8.229858973116,1.87433980198126e-16,1.21211355444901e-15,"PAQR5"
"ENSG00000281692.2",4.95606774976557,-2.07982173141244,0.252761375204289,-8.2284001253414,1.89730400036767e-16,1.22674343590445e-15,"PACRG-AS1"
"ENSG00000283597.3",16.9594336960604,3.83762220374465,0.466539984604028,8.22570911473278,1.94039409765406e-16,1.2537018509029e-15,"FAM169BP"
"ENSG00000157851.17",12.5462194937967,4.65719196613097,0.566236855004947,8.22481250551994,1.9549643144344e-16,1.26266165410081e-15,"DPYSL5"
"ENSG00000233791.5",13.9036781991355,1.91629641990459,0.233028393157634,8.2234460528091,1.97737733889638e-16,1.27667866642492e-15,"BTG2-DT"
"ENSG00000244242.2",73.8032930811357,1.67708688562617,0.203945500340753,8.22321101874809,1.98125789841884e-16,1.27872456062851e-15,"IFITM10"
"ENSG00000091482.8",15.0277653549908,2.6411607848116,0.321245923870671,8.2216164892878,2.00778354084795e-16,1.29537910976238e-15,"SMPX"
"ENSG00000225269.3",10.7589330477095,4.59118534296807,0.558627477299193,8.21868871392642,2.05740296569993e-16,1.32691596764671e-15,"LINC00705"
"ENSG00000188293.6",9.14213719150529,3.9445521490326,0.480052170617337,8.21692388966806,2.08789482310533e-16,1.34585685314271e-15,"IGFL1"
"ENSG00000070886.12",6.53976146698104,3.44107298355966,0.418824339449986,8.21602915455819,2.10352340738866e-16,1.35568782112062e-15,"EPHA8"
"ENSG00000167700.9",921.104635479119,1.09595147817454,0.133399092013222,8.21558424150232,2.11133769996146e-16,1.36047997775494e-15,"MFSD3"
"ENSG00000141294.10",371.699147333818,-1.85548067554942,0.225862260038335,-8.21509833132144,2.11990474678135e-16,1.36575538016593e-15,"LRRC46"
"ENSG00000242887.1",93.1058190828383,1.98481518660049,0.241607162564311,8.21505110003586,2.12073930320322e-16,1.36604810261907e-15,"IGHJ3"
"ENSG00000211658.2",650.20843149427,2.43290651179528,0.296155618222119,8.21495984577465,2.12235264408213e-16,1.36684227463472e-15,"IGLV3-27"
"ENSG00000213412.3",3.42473494265321,-2.10846322255003,0.256672606330194,-8.21460167758462,2.12869662458515e-16,1.37043665510382e-15,"HNRNPA1P33"
"ENSG00000102010.15",79.8123520540387,-1.7902933773162,0.217941528646985,-8.21455822775321,2.12946749108961e-16,1.37068733347993e-15,"BMX"
"ENSG00000211655.3",383.161952053107,2.22751213132684,0.271174789238654,8.21430390922685,2.13398501333666e-16,1.37334912285843e-15,"IGLV1-36"
"ENSG00000267470.6",62.0158112554927,1.78915343251931,0.217823414073246,8.21377922172171,2.14333503870167e-16,1.37887247879232e-15,"ZNF571-AS1"
"ENSG00000101445.10",896.650355494646,-1.17444919058948,0.143019862145264,-8.21179081683491,2.17913672331761e-16,1.40140294377665e-15,"PPP1R16B"
"ENSG00000164794.9",22.1046959021929,3.62373381852884,0.44146776266182,8.20837697565869,2.24198362844114e-16,1.44130384272482e-15,"KCNV1"
"ENSG00000227392.2",62.6833150788438,1.66804202871033,0.203237793035824,8.20734177336946,2.26139176132429e-16,1.45352067950594e-15,"HPN-AS1"
"ENSG00000103253.19",298.229506766649,1.29917772576508,0.158310936054432,8.20649386671797,2.27741175169294e-16,1.46355579034748e-15,"HAGHL"
"ENSG00000140519.14",56.3022320057866,2.86435109354014,0.349085335412415,8.20530341143134,2.30009266262884e-16,1.47733874451652e-15,"RHCG"
"ENSG00000108370.17",263.088891333962,-1.08857869626339,0.13281012943677,-8.19650354140835,2.47479995135686e-16,1.5875658320345e-15,"RGS9"
"ENSG00000163209.15",51.9360555704908,4.06839774205931,0.496365664853433,8.19637221132251,2.47750395056814e-16,1.58901672516803e-15,"SPRR3"
"ENSG00000205913.7",71.277819327871,1.00187189177273,0.122237912783869,8.19608146896415,2.48350050708364e-16,1.59257849758193e-15,"SRRM2-AS1"
"ENSG00000228697.4",6.3603462703993,3.46335337611263,0.422881923148617,8.18988276993688,2.61480741996148e-16,1.67468860248157e-15,"LOC101928565"
"ENSG00000189238.6",18.7010827467522,2.08228213763384,0.254334747702967,8.18717126322709,2.67437476256795e-16,1.71100935219135e-15,"LINC00943"
"ENSG00000185105.5",4.5368320414567,2.50681544568183,0.306224319833361,8.18620626554409,2.69589527734376e-16,1.72447066610221e-15,"MYADML2"
"ENSG00000116761.12",340.271997928456,1.14059154927778,0.139369066473196,8.1839649080031,2.74654089198894e-16,1.75530441567347e-15,"CTH"
"ENSG00000165376.11",2122.65513265965,2.88162346298257,0.35211043370698,8.18386275193597,2.74887141756339e-16,1.75648141620225e-15,"CLDN2"
"ENSG00000163630.11",4.43417733996244,3.57624262999815,0.437092425007965,8.18189111818394,2.7942348290847e-16,1.78451577335608e-15,"SYNPR"
"ENSG00000172361.6",160.407153083124,-1.59331675032811,0.194751466003252,-8.18128244693934,2.80838763677241e-16,1.79323561025827e-15,"CFAP53"
"ENSG00000282600.2",104.835689832859,2.00252154024513,0.244779455579087,8.18092161986249,2.81681091259825e-16,1.79797505932945e-15,"IGHV3-69-1"
"ENSG00000258366.9",32.4027175575302,1.11573609401134,0.13643056390161,8.17805088613415,2.88471951612457e-16,1.84001370875831e-15,"RTEL1"
"ENSG00000182985.18",5599.24189131525,-1.3835841532134,0.169232581810185,-8.17563697494881,2.94306874387433e-16,1.87623243377226e-15,"CADM1"
"ENSG00000211664.3",413.230571521704,2.17891777218241,0.266514233264723,8.17561503373119,2.94360440771752e-16,1.87624102127533e-15,"IGLV2-18"
"ENSG00000185585.20",1343.43654209678,-1.18268704897952,0.144667179460845,-8.17522712053446,2.95309064432254e-16,1.8816199122275e-15,"OLFML2A"
"ENSG00000199753.1",48.4487865482469,1.337916668305,0.163699405342363,8.17300872600526,3.0079221784366e-16,1.91553782118446e-15,"SNORD104"
"ENSG00000154269.15",460.536235062824,2.17669408758353,0.266346802699473,8.17240554616143,3.02300354965891e-16,1.92480094877272e-15,"ENPP3"
"ENSG00000203446.2",29.420671338385,-1.61625289380442,0.197771910908177,-8.17230761629656,3.025459123297e-16,1.92602314493376e-15,"SUGCT-AS1"
"ENSG00000168995.13",128.335758491092,-1.23919000120474,0.151671681859584,-8.17021335829827,3.0784453757355e-16,1.95906026125003e-15,"SIGLEC7"
"ENSG00000258689.1",21.5838017416645,2.16286698912345,0.264741777745394,8.16972299401687,3.09098350147677e-16,1.96669093692333e-15,"LINC01269"
"ENSG00000268964.3",8.80920507438651,4.68050575620502,0.572969751888822,8.16885313888824,3.11334878360221e-16,1.9805704992002e-15,"ERVV-2"
"ENSG00000171060.11",10.0410925637987,4.61729667361306,0.565282376198434,8.16812422963673,3.1322129065156e-16,1.99204119410203e-15,"C8orf74"
"ENSG00000112530.11",84.2567865062898,-2.05830407157117,0.252006404120136,-8.16766573356577,3.14413642674116e-16,1.99874065486217e-15,"PACRG"
"ENSG00000211958.2",25.9804408614163,2.10993659665539,0.258342653560566,8.16720184443232,3.15624572590944e-16,2.00572884563011e-15,"IGHV3-38"
"ENSG00000143119.14",3604.79746628348,-1.02895537400375,0.125998118314393,-8.1664344497295,3.17637868885938e-16,2.01709590474934e-15,"CD53"
"ENSG00000117598.13",5.05341216759384,-2.44620155158691,0.299547148577538,-8.16633228926799,3.17906844610244e-16,2.01844723923769e-15,"PLPPR5"
"ENSG00000198353.8",107.18768200899,1.67738567588865,0.205421353247255,8.16558575519491,3.19879201408224e-16,2.03061125558259e-15,"HOXC4"
"ENSG00000177335.11",128.237764373077,1.48360647488944,0.18170038328151,8.16512573113767,3.21100594300674e-16,2.03764471091897e-15,"LY6S-AS1"
"ENSG00000189051.5",9.16204932924845,2.6485269106868,0.324433944771865,8.16353206366612,3.2536753353737e-16,2.06399284604479e-15,"RNF222"
"ENSG00000208772.1",26.2868552723471,2.0971398042312,0.256905099156339,8.1630913949084,3.26557225687819e-16,2.07080852787916e-15,"SNORD94"
"ENSG00000110079.18",1227.22574198565,-1.19509610654022,0.14642483792304,-8.16184005044521,3.2995895706602e-16,2.09201082184261e-15,"MS4A4A"
"ENSG00000140030.6",276.350316412854,-1.09773118880258,0.134503856418156,-8.16133617306757,3.31338570230862e-16,2.10001672753481e-15,"GPR65"
"ENSG00000268916.6",25.2328994913912,5.33326892081555,0.653634044854929,8.15941116102551,3.36661789255678e-16,2.13225067653032e-15,"CSAG3"
"ENSG00000139537.11",189.991852643084,-1.24129765112458,0.152162774309938,-8.15769597231578,3.41475739665095e-16,2.16235871099169e-15,"CCDC65"
"ENSG00000099994.11",11087.5432768922,-2.06166270046623,0.25277355077938,-8.15616465452766,3.45830911387251e-16,2.18955147949673e-15,"SUSD2"
"ENSG00000255282.6",17.3735932877159,2.19019282484467,0.268556990154266,8.15541171945133,3.47992340954407e-16,2.20245989263552e-15,"WTAPP1"
"ENSG00000197238.5",8.25827283287723,2.29262418938556,0.281158252525226,8.15421268554037,3.51461888153805e-16,2.22402705906415e-15,"H4C11"
"ENSG00000187045.19",590.267949069288,2.29796202652627,0.281848732599336,8.1531749507384,3.54492203846775e-16,2.24280769223713e-15,"TMPRSS6"
"ENSG00000112559.15",1111.07887892925,1.42946957412463,0.175329939514131,8.15302610658469,3.54928953780718e-16,2.24517558263049e-15,"MDFI"
"ENSG00000228271.2",6.9120144988203,3.89576873835998,0.477902158634739,8.15181239082353,3.58510181887047e-16,2.26663220749632e-15,"LINC02048"
"ENSG00000212443.1",22.4010568222895,3.01722665121696,0.370279092549162,8.14852016203525,3.68404633936877e-16,2.32795963724094e-15,"SNORA53"
"ENSG00000258659.7",9.95480669252769,1.80621775471489,0.221675553320726,8.14802411748854,3.69918590911894e-16,2.33711534578238e-15,"TRIM34"
"ENSG00000237940.3",51.4636955558168,1.68951624452285,0.207378704013408,8.14700936897368,3.73034790317429e-16,2.35597469082532e-15,"LINC01238"
"ENSG00000231031.6",9.38447789931939,4.77450733853527,0.586084558577709,8.1464479291553,3.74770022746723e-16,2.36651791165022e-15,"LINC01804"
"ENSG00000004777.18",409.324748528866,1.28560278699844,0.157875247692001,8.1431561045372,3.85105233672345e-16,2.42921893361084e-15,"ARHGAP33"
"ENSG00000132554.20",127.890274090683,-1.91751678168618,0.235532079454857,-8.14121280686816,3.91337860094263e-16,2.46680163389244e-15,"RGS22"
"ENSG00000185156.6",231.931823465404,1.95892475403804,0.240638790368632,8.140519452567,3.93585591684211e-16,2.48053504809923e-15,"MFSD6L"
"ENSG00000279727.1",6.48428191321069,-1.35694324882517,0.166693186698184,-8.14036419666064,3.94090644657883e-16,2.48328250834054e-15,"LINC02033"
"ENSG00000287315.1",134.898102613725,1.67538009449814,0.205824636620655,8.13984235320647,3.95792905861758e-16,2.49357164783674e-15,"LOC101927401"
"ENSG00000263961.8",86.1701755193425,-1.62969798713594,0.200235915045943,-8.13888950322429,3.98919833226675e-16,2.51283127767083e-15,"RHEX"
"ENSG00000214688.6",4.15198829532028,-1.65781605975717,0.203715933046262,-8.13788119057283,4.02255284785182e-16,2.53295344940967e-15,"C10orf105"
"ENSG00000254326.1",9.51678784474059,2.56539936811062,0.315267407073242,8.13721720214051,4.04466721116117e-16,2.54598621052945e-15,"IGHV7-27"
"ENSG00000164078.13",2006.97379033806,1.06656044192727,0.131093836325062,8.13585498621467,4.09041201013993e-16,2.57387922109155e-15,"MST1R"
"ENSG00000064787.13",1432.92203591177,2.26128466570074,0.277973894329207,8.13488141092373,4.12341785721213e-16,2.59419372456018e-15,"BCAS1"
"ENSG00000214711.10",42.5500420113353,1.97660032375699,0.242979030224451,8.13485971168422,4.12415648034808e-16,2.5942041725999e-15,"CAPN14"
"ENSG00000251893.2",3.02852930371646,3.38164989942402,0.415824891470164,8.13238930326676,4.20910508117504e-16,2.64671238303499e-15,"LOC124900321"
"ENSG00000228221.6",506.026461747747,1.54053154375569,0.189442611059216,8.13191675907674,4.225549567899e-16,2.65658785607369e-15,"LINC00578"
"ENSG00000269416.6",76.0461808524357,2.5363177424034,0.311929509112692,8.13106060282066,4.25550514924411e-16,2.67448486990276e-15,"LINC01224"
"ENSG00000183580.10",460.381941230637,-1.03845169614678,0.127714876738984,-8.1310159212627,4.257074220826e-16,2.6750030911906e-15,"FBXL7"
"ENSG00000131941.8",1692.82089386749,1.20003368999953,0.147593160485937,8.13068631397643,4.2686665906367e-16,2.68181833540089e-15,"RHPN2"
"ENSG00000239264.9",41.5464902789462,1.24268088668625,0.152840658097884,8.1305648781648,4.27294535568727e-16,2.68356802359454e-15,"TXNDC5"
"ENSG00000201098.1",56.3582768588624,6.36008197006744,0.782278744004375,8.13019913785599,4.28585768949671e-16,2.69120703921036e-15,"RNY1"
"ENSG00000250579.2",8.24177336481003,2.42387111847058,0.298137143770923,8.13005413486145,4.29098760786209e-16,2.69395744802525e-15,"ADAMTS16-DT"
"ENSG00000261713.6",8.80545267101393,4.37902391640364,0.538901702337895,8.12583055018438,4.44309386706179e-16,2.78847795010533e-15,"SSTR5-AS1"
"ENSG00000247095.3",337.96377547123,1.13366895470613,0.139519149800219,8.12554374313099,4.45361334918537e-16,2.79459182040221e-15,"MIR210HG"
"ENSG00000144820.8",8.93099465508571,4.6896421262966,0.577191288901945,8.12493573009084,4.47599523132324e-16,2.80814577722096e-15,"ADGRG7"
"ENSG00000203797.12",151.400513161314,-1.3103429360225,0.161353886214005,-8.12092579093249,4.62640865646272e-16,2.89846317396174e-15,"DDO"
"ENSG00000135097.7",189.994307918677,2.30762965094002,0.284209315742421,8.11947224499644,4.68215243734884e-16,2.93287547200041e-15,"MSI1"
"ENSG00000212402.1",17.7496368841185,4.31139096841928,0.531125936112218,8.11745515569843,4.76060626295539e-16,2.9809791395606e-15,"SNORA74B"
"ENSG00000169891.18",1112.74871698493,-1.07551548055849,0.13251016616696,-8.11647522351881,4.79918645065e-16,3.00461350708929e-15,"REPS2"
"ENSG00000169851.15",1209.84283897596,1.70378647667062,0.21001537338734,8.1126750351188,4.95173685083247e-16,3.09850061042164e-15,"PCDH7"
"ENSG00000239620.3",5.68042782638565,4.44759058367316,0.548271104031995,8.11202806597959,4.97817983149779e-16,3.11450463774535e-15,"PRR20G"
"ENSG00000241388.5",137.71984796427,2.75752273232376,0.340132795586578,8.10719450786348,5.180190080942e-16,3.23806940863337e-15,"HNF1A-AS1"
"ENSG00000143248.13",4860.74843354455,-1.08608660124413,0.133970810529778,-8.10688982883124,5.19319083832693e-16,3.24506690123629e-15,"RGS5"
"ENSG00000249550.7",64.0868983933962,3.41811563613884,0.421789176851102,8.10384861379572,5.32473558585213e-16,3.32668665622791e-15,"LINC01234"
"ENSG00000132185.18",196.875161660408,1.82987943995171,0.225820499153009,8.10324769812791,5.35111342090498e-16,3.34084283602287e-15,"FCRLA"
"ENSG00000108405.4",202.034151890211,-1.20808044848961,0.149124765871719,-8.101138945149,5.44470220703393e-16,3.39514318463605e-15,"P2RX1"
"ENSG00000142227.11",1995.05713123528,-1.03858491170314,0.128215279567736,-8.1003209227841,5.48143954435886e-16,3.41686542034722e-15,"EMP3"
"ENSG00000233246.1",4.90418844838508,2.67310792321934,0.330176817001667,8.09598913543903,5.6800893348245e-16,3.53946600416657e-15,"PHC2-AS1"
"ENSG00000271375.1",32.4800570351002,2.16920464165698,0.268041118871888,8.09280550232953,5.8305928493696e-16,3.62947333814708e-15,"IGKV1ORY-1"
"ENSG00000121440.15",537.971281860752,-1.08772202439266,0.134407809471096,-8.09269958846083,5.83566679735711e-16,3.63200256416146e-15,"PDZRN3"
"ENSG00000175967.4",5.44468444789957,-2.2839530599457,0.282247958269729,-8.09200914666334,5.86885014625778e-16,3.65139022952454e-15,"LINC02880"
"ENSG00000254176.1",10.9426117448221,2.44790721739765,0.302522095964649,8.09166421246697,5.88549761895983e-16,3.66111373700184e-15,"IGHV3-75"
"ENSG00000103154.9",39.9949437110345,2.38081195085378,0.294306992710812,8.08955277930886,5.9884201038067e-16,3.72320357033699e-15,"NECAB2"
"ENSG00000220771.2",3.55713391813646,2.56143656407841,0.31665179685175,8.0891268880992,6.00939423452876e-16,3.73559748869582e-15,"BOLA2P3"
"ENSG00000244476.3",21.8124005907039,-1.92765299927636,0.238319823473553,-8.08851303756641,6.03975232756546e-16,3.75317020286107e-15,"ERVFRD-1"
"ENSG00000104327.7",80.9610081228623,2.92991867930829,0.362279050859387,8.08746371714849,6.09199699505325e-16,3.78367246382478e-15,"CALB1"
"ENSG00000233491.8",27.3804734904298,4.13877543592369,0.511782582079581,8.08697986380497,6.11623735939974e-16,3.79741503928171e-15,"LOC100128317"
"ENSG00000170498.9",40.110897670832,1.97756702464835,0.244558965861958,8.0862585335129,6.15255154146166e-16,3.81930160478088e-15,"KISS1"
"ENSG00000088538.13",198.819735677996,1.63919967024496,0.202748722311492,8.08488286168621,6.22239739151064e-16,3.86132535884244e-15,"DOCK3"
"ENSG00000124479.11",38.1933701257549,2.82920496277194,0.349966272864003,8.08422177262599,6.25623969187898e-16,3.88165588204475e-15,"NDP"
"ENSG00000179094.16",5442.98086609939,-1.18937121160558,0.147126744243972,-8.08399056009363,6.26811862002156e-16,3.88835466190219e-15,"PER1"
"ENSG00000164972.13",266.33982755291,-2.40235423255209,0.297230501009365,-8.08246200976659,6.34721147958302e-16,3.93538064644379e-15,"SPMIP6"
"ENSG00000149781.13",1920.75120873716,-1.03785681288943,0.128414820537042,-8.08206411494422,6.36796082875548e-16,3.94756439919228e-15,"FERMT3"
"ENSG00000050165.18",4126.98508677085,-1.11714378190788,0.13825965216495,-8.08004189519495,6.47445263552095e-16,4.01081177921151e-15,"DKK3"
"ENSG00000168329.14",278.06539330674,-1.57847964987179,0.195383819556478,-8.0788657599946,6.53719397630888e-16,4.04898085793446e-15,"CX3CR1"
"ENSG00000120693.14",506.813380139394,-1.42836504334306,0.176875330167661,-8.0755470081051,6.71748221691946e-16,4.15849648611158e-15,"SMAD9"
"ENSG00000162733.19",1641.52720068806,-1.10088985569059,0.136335164407023,-8.07487826401063,6.75439980065174e-16,4.17991017632478e-15,"DDR2"
"ENSG00000180509.12",51.9801102367268,-1.59175451088175,0.197138158795386,-8.0743095127203,6.78595460105103e-16,4.19871446212784e-15,"KCNE1"
"ENSG00000064886.14",1071.3118613906,-1.74950322286495,0.216677395488667,-8.07423044254036,6.79035296591005e-16,4.20071250112169e-15,"CHI3L2"
"ENSG00000079102.16",290.247204982727,-1.24595663484512,0.154351579413584,-8.07219880469502,6.90433334052342e-16,4.2690190487869e-15,"RUNX1T1"
"ENSG00000134460.18",443.387987490796,1.3761673475463,0.170490448195694,8.07181494394745,6.9260797271346e-16,4.28172822773479e-15,"IL2RA"
"ENSG00000187608.10",4184.91171808507,1.52063483368806,0.188395420730036,8.0715063444513,6.94361135647639e-16,4.29182790363318e-15,"ISG15"
"ENSG00000143196.5",378.524400827942,-1.46540352410784,0.181585273568493,-8.0700570883855,7.02653061602924e-16,4.34083983896029e-15,"DPT"
"ENSG00000162148.11",127.473899254585,-1.33026363285047,0.164855750760398,-8.06925828619639,7.07265041368365e-16,4.36858052885772e-15,"SAXO4"
"ENSG00000211895.5",150946.121988823,1.82534308447677,0.226235605520935,8.06832806124258,7.1267340662856e-16,4.40047353499986e-15,"IGHA1"
"ENSG00000232233.1",4.02608217496001,2.66383140199297,0.330234576937512,8.06648239774429,7.23525081152151e-16,4.46594333719237e-15,"LINC02043"
"ENSG00000206262.9",5.42359422325786,4.1514146473125,0.515085795776501,8.05965662682305,7.65090544629532e-16,4.71602389235531e-15,"FOXL2NB"
"ENSG00000233718.8",7.04385657014532,3.6304610958641,0.450565746861739,8.05756123529326,7.78316063508707e-16,4.79572515542328e-15,"MYCNOS"
"ENSG00000100312.11",10.2055077177995,-1.51524872330931,0.188061320195844,-8.05720560576387,7.80582946709323e-16,4.80739548770414e-15,"ACR"
"ENSG00000144891.18",137.349128657051,-1.81791343477069,0.225640284839902,-8.05668826406838,7.8389224806369e-16,4.82694918130735e-15,"AGTR1"
"ENSG00000241635.8",42.8191032975314,3.73310833059676,0.463635764700871,8.05181268318524,8.1576693591665e-16,5.0154869964896e-15,"UGT1A1"
"ENSG00000196074.13",322.726826433196,1.87296456894593,0.232635921264156,8.05105487909236,8.20834515095421e-16,5.04578000468408e-15,"SYCP2"
"ENSG00000175489.10",528.605439968573,-1.07581799469614,0.133661324907504,-8.04883533393545,8.35856162487116e-16,5.13548425413169e-15,"LRRC25"
"ENSG00000149021.7",3643.48147983889,-3.22988514304626,0.401319524268484,-8.04816349001115,8.40456297384327e-16,5.16286455206341e-15,"SCGB1A1"
"ENSG00000211685.3",541.212041488278,2.30474832540185,0.28638941429228,8.04760305508254,8.44312686001294e-16,5.18566748855154e-15,"IGLC7"
"ENSG00000185697.16",357.26034271993,1.19663857785571,0.148701498920235,8.04725296345265,8.46730529983483e-16,5.19962877154444e-15,"MYBL1"
"ENSG00000127824.14",4165.9689462135,1.02486527691628,0.127372994371504,8.04617401022299,8.54225113068022e-16,5.24206802946781e-15,"TUBA4A"
"ENSG00000196581.11",43.3349212832173,-1.82893141599804,0.227348575247461,-8.04461349277124,8.65180471229449e-16,5.30657806952443e-15,"AJAP1"
"ENSG00000260192.3",4.3522459885456,3.07725903527675,0.382699416233492,8.04092952522106,8.91595274754434e-16,5.46579392969234e-15,"LINC02240"
"ENSG00000130032.17",57.4798389144686,-1.4537770484842,0.180823997181287,-8.03973516317474,9.00328449063793e-16,5.51744860563911e-15,"PRRG3"
"ENSG00000132031.13",459.45773788435,-1.49853803754103,0.186434247573546,-8.03789033959481,9.13983677593448e-16,5.5982668830434e-15,"MATN3"
"ENSG00000152760.10",82.6867492056868,-1.65824959081816,0.20630478511663,-8.03786296028323,9.14187865810421e-16,5.59856315298593e-15,"DYNLT5"
"ENSG00000131037.15",1804.28318897948,1.25397453864265,0.156021719573673,8.03717932393718,9.19300854302141e-16,5.62891610345534e-15,"EPS8L1"
"ENSG00000268812.3",22.3740631822806,1.91233367722533,0.237954663587989,8.03654632521292,9.24060233319526e-16,5.65709391432451e-15,"LIF-AS2"
